query_id,subplan_id,true_rows,est_rows
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_kt_mi1_t,19152481,16767657
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_mi1_n_t,145240,3915
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_mi1_rt_t,12154647,9781134
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_kt_n_t,210186,1555
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_kt_rt_t,19380861,3885787
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_n_rt_t,121007,907
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,it1_kt_mi1_t,929740,40866
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_it1_mi1_n,140785,343
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_it1_mi1_rt,11880672,856829
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_mi1_n_rt,79841,979
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_it1_kt_mi1_t,18675011,1468849
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_it1_mi1_n_t,140785,343
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_it1_mi1_rt_t,11880672,856829
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_kt_mi1_n_t,133432,1678
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_kt_mi1_rt_t,10705478,4191915
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_mi1_n_rt_t,79841,979
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_kt_n_rt_t,114908,389
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_it1_mi1_n_rt,77332,86
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_it1_kt_mi1_n_t,129018,147
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_it1_kt_mi1_rt_t,10432944,367212
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_it1_mi1_n_rt_t,77332,86
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_kt_mi1_n_rt_t,73723,420
c9e263ff97bf969ef86519c14f15c502c8b6a1b0,ci_it1_kt_mi1_n_rt_t,71223,37
d2726458dc91477ccdba4fe340595804aa47ca7a,t,2528312,2528214
d2726458dc91477ccdba4fe340595804aa47ca7a,ci,36244344,36267348
d2726458dc91477ccdba4fe340595804aa47ca7a,mi1,83234,94063
d2726458dc91477ccdba4fe340595804aa47ca7a,it1,1,1
d2726458dc91477ccdba4fe340595804aa47ca7a,kt,3,3
d2726458dc91477ccdba4fe340595804aa47ca7a,n,1699,417
d2726458dc91477ccdba4fe340595804aa47ca7a,rt,3,3
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_t,36244344,36267348
d2726458dc91477ccdba4fe340595804aa47ca7a,mi1_t,83234,94063
d2726458dc91477ccdba4fe340595804aa47ca7a,kt_t,221686,1083520
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_mi1,2110142,3380913
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_n,17972,3629
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_rt,14342751,9066837
d2726458dc91477ccdba4fe340595804aa47ca7a,it1_mi1,82107,3066
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_mi1_t,2110142,3380913
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_kt_t,2478047,15543149
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_n_t,17972,3629
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_rt_t,14342751,9066837
d2726458dc91477ccdba4fe340595804aa47ca7a,it1_mi1_t,82107,3066
d2726458dc91477ccdba4fe340595804aa47ca7a,kt_mi1_t,13541,40313
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_it1_mi1,2044709,110201
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_mi1_n,752,338
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_mi1_rt,773687,845228
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_n_rt,11765,907
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_it1_mi1_t,2044709,110201
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_kt_mi1_t,243199,1448963
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_mi1_n_t,752,338
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_mi1_rt_t,773687,845228
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_kt_n_t,865,1555
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_kt_rt_t,962936,3885787
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_n_rt_t,11765,907
d2726458dc91477ccdba4fe340595804aa47ca7a,it1_kt_mi1_t,13385,1314
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_it1_mi1_n,749,11
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_it1_mi1_rt,739736,27550
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_mi1_n_rt,416,84
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_it1_kt_mi1_t,241017,47229
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_it1_mi1_n_t,749,11
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_it1_mi1_rt_t,739736,27550
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_kt_mi1_n_t,104,145
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_kt_mi1_rt_t,87205,362241
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_mi1_n_rt_t,416,84
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_kt_n_rt_t,556,389
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_it1_mi1_n_rt,414,3
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_it1_kt_mi1_n_t,104,5
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_it1_kt_mi1_rt_t,86401,11807
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_it1_mi1_n_rt_t,414,3
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_kt_mi1_n_rt_t,39,36
d2726458dc91477ccdba4fe340595804aa47ca7a,ci_it1_kt_mi1_n_rt_t,39,1
d93afd705ed115020ccd9b7201386cc20b84e485,t,2528312,2528214
d93afd705ed115020ccd9b7201386cc20b84e485,ci,36244344,36267348
d93afd705ed115020ccd9b7201386cc20b84e485,mi1,1006334,896061
d93afd705ed115020ccd9b7201386cc20b84e485,it1,1,1
d93afd705ed115020ccd9b7201386cc20b84e485,kt,3,3
d93afd705ed115020ccd9b7201386cc20b84e485,n,16081,417
d93afd705ed115020ccd9b7201386cc20b84e485,rt,4,4
d93afd705ed115020ccd9b7201386cc20b84e485,ci_t,36244344,36267348
d93afd705ed115020ccd9b7201386cc20b84e485,mi1_t,1006334,896061
d93afd705ed115020ccd9b7201386cc20b84e485,kt_t,2306626,1083520
d93afd705ed115020ccd9b7201386cc20b84e485,ci_mi1,19153448,32207183
d93afd705ed115020ccd9b7201386cc20b84e485,ci_n,140357,3629
d93afd705ed115020ccd9b7201386cc20b84e485,ci_rt,9400439,12089116
d93afd705ed115020ccd9b7201386cc20b84e485,it1_mi1,981636,76404
d93afd705ed115020ccd9b7201386cc20b84e485,ci_mi1_t,19153448,32207183
d93afd705ed115020ccd9b7201386cc20b84e485,ci_kt_t,33766297,15543149
d93afd705ed115020ccd9b7201386cc20b84e485,ci_n_t,140357,3629
d93afd705ed115020ccd9b7201386cc20b84e485,ci_rt_t,9400439,12089116
d93afd705ed115020ccd9b7201386cc20b84e485,it1_mi1_t,981636,76404
d93afd705ed115020ccd9b7201386cc20b84e485,kt_mi1_t,828363,384026
d93afd705ed115020ccd9b7201386cc20b84e485,ci_it1_mi1,17930127,2746194
d93afd705ed115020ccd9b7201386cc20b84e485,ci_mi1_n,70247,3223
d93afd705ed115020ccd9b7201386cc20b84e485,ci_mi1_rt,4697875,10735728
d93afd705ed115020ccd9b7201386cc20b84e485,ci_n_rt,43389,1210
d93afd705ed115020ccd9b7201386cc20b84e485,ci_it1_mi1_t,17930127,2746194
d93afd705ed115020ccd9b7201386cc20b84e485,ci_kt_mi1_t,17094671,13803078
d93afd705ed115020ccd9b7201386cc20b84e485,ci_mi1_n_t,70247,3223
d93afd705ed115020ccd9b7201386cc20b84e485,ci_mi1_rt_t,4697875,10735728
d93afd705ed115020ccd9b7201386cc20b84e485,ci_kt_n_t,132391,1555
d93afd705ed115020ccd9b7201386cc20b84e485,ci_kt_rt_t,8653713,5181050
d93afd705ed115020ccd9b7201386cc20b84e485,ci_n_rt_t,43389,1210
d93afd705ed115020ccd9b7201386cc20b84e485,it1_kt_mi1_t,806861,32745
d93afd705ed115020ccd9b7201386cc20b84e485,ci_it1_mi1_n,65929,275
d93afd705ed115020ccd9b7201386cc20b84e485,ci_it1_mi1_rt,4458151,915398
d93afd705ed115020ccd9b7201386cc20b84e485,ci_mi1_n_rt,20318,1074
d93afd705ed115020ccd9b7201386cc20b84e485,ci_it1_kt_mi1_t,15914036,1176940
d93afd705ed115020ccd9b7201386cc20b84e485,ci_it1_mi1_n_t,65929,275
d93afd705ed115020ccd9b7201386cc20b84e485,ci_it1_mi1_rt_t,4458151,915398
d93afd705ed115020ccd9b7201386cc20b84e485,ci_kt_mi1_n_t,63608,1381
d93afd705ed115020ccd9b7201386cc20b84e485,ci_kt_mi1_rt_t,4088205,4601026
d93afd705ed115020ccd9b7201386cc20b84e485,ci_mi1_n_rt_t,20318,1074
d93afd705ed115020ccd9b7201386cc20b84e485,ci_kt_n_rt_t,41271,519
d93afd705ed115020ccd9b7201386cc20b84e485,ci_it1_mi1_n_rt,19430,92
d93afd705ed115020ccd9b7201386cc20b84e485,ci_it1_kt_mi1_n_t,59473,118
d93afd705ed115020ccd9b7201386cc20b84e485,ci_it1_kt_mi1_rt_t,3856397,392313
d93afd705ed115020ccd9b7201386cc20b84e485,ci_it1_mi1_n_rt_t,19430,92
d93afd705ed115020ccd9b7201386cc20b84e485,ci_kt_mi1_n_rt_t,18602,460
d93afd705ed115020ccd9b7201386cc20b84e485,ci_it1_kt_mi1_n_rt_t,17746,39
ee489237fd2d594d0118bb06205e71eb077ed3d7,t,2528312,2528214
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci,36244344,36267348
ee489237fd2d594d0118bb06205e71eb077ed3d7,mi1,1030280,996777
ee489237fd2d594d0118bb06205e71eb077ed3d7,it1,3,3
ee489237fd2d594d0118bb06205e71eb077ed3d7,kt,1,1
ee489237fd2d594d0118bb06205e71eb077ed3d7,n,1078,417
ee489237fd2d594d0118bb06205e71eb077ed3d7,rt,2,2
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_t,36244344,36267348
ee489237fd2d594d0118bb06205e71eb077ed3d7,mi1_t,1030280,996777
ee489237fd2d594d0118bb06205e71eb077ed3d7,kt_t,90852,361173
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_mi1,19996433,35827225
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_n,10180,3629
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_rt,1174792,6044558
ee489237fd2d594d0118bb06205e71eb077ed3d7,it1_mi1,1024371,26463
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_mi1_t,19996433,35827225
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_kt_t,889397,5181050
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_n_t,10180,3629
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_rt_t,1174792,6044558
ee489237fd2d594d0118bb06205e71eb077ed3d7,it1_mi1_t,1024371,26463
ee489237fd2d594d0118bb06205e71eb077ed3d7,kt_mi1_t,83539,142397
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_it1_mi1,19532403,951165
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_mi1_n,6329,3585
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_mi1_rt,760268,5971204
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_n_rt,266,605
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_it1_mi1_t,19532403,951165
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_kt_mi1_t,879888,5118175
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_mi1_n_t,6329,3585
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_mi1_rt_t,760268,5971204
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_kt_n_t,249,518
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_kt_rt_t,30973,863508
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_n_rt_t,266,605
ee489237fd2d594d0118bb06205e71eb077ed3d7,it1_kt_mi1_t,83152,3780
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_it1_mi1_n,6287,95
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_it1_mi1_rt,750596,158528
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_mi1_n_rt,184,598
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_it1_kt_mi1_t,875580,135881
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_it1_mi1_n_t,6287,95
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_it1_mi1_rt_t,750596,158528
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_kt_mi1_n_t,331,512
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_kt_mi1_rt_t,30707,853029
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_mi1_n_rt_t,184,598
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_kt_n_rt_t,18,86
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_it1_mi1_n_rt,182,16
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_it1_kt_mi1_n_t,331,14
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_it1_kt_mi1_rt_t,30660,22647
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_it1_mi1_n_rt_t,182,16
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_kt_mi1_n_rt_t,28,85
ee489237fd2d594d0118bb06205e71eb077ed3d7,ci_it1_kt_mi1_n_rt_t,28,2
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,t,2528312,2528214
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci,36244344,36267348
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,mi1,14560,14698
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,it1,3,3
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,kt,3,3
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,n,219731,294661
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,rt,4,4
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_t,36244344,36267348
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,mi1_t,14560,14698
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,kt_t,203989,1083520
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_mi1,583263,528291
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_n,1935544,2564356
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_rt,5037008,12089116
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,it1_mi1,14345,390
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_mi1_t,583263,528291
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_kt_t,3049583,15543149
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_n_t,1935544,2564356
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_rt_t,5037008,12089116
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,it1_mi1_t,14345,390
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,kt_mi1_t,1178,6299
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_it1_mi1,577357,14025
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_mi1_n,24341,37354
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_mi1_rt,49529,176097
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_n_rt,262426,854785
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_it1_mi1_t,577357,14025
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_kt_mi1_t,27412,226410
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_mi1_n_t,24341,37354
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_mi1_rt_t,49529,176097
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_kt_n_t,162642,1099010
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_kt_rt_t,407590,5181050
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_n_rt_t,262426,854785
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,it1_kt_mi1_t,1134,167
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_it1_mi1_n,24052,992
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_it1_mi1_rt,48711,4675
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_mi1_n_rt,1979,12451
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_it1_kt_mi1_t,26717,6011
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_it1_mi1_n_t,24052,992
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_it1_mi1_rt_t,48711,4675
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_kt_mi1_n_t,1480,16009
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_kt_mi1_rt_t,2164,75470
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_mi1_n_rt_t,1979,12451
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_kt_n_rt_t,20881,366336
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_it1_mi1_n_rt,1949,331
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_it1_kt_mi1_n_t,1434,425
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_it1_kt_mi1_rt_t,2062,2004
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_it1_mi1_n_rt_t,1949,331
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_kt_mi1_n_rt_t,106,5336
f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,ci_it1_kt_mi1_n_rt_t,100,142
f2064923351388e03d492e7de432394e3da92046,t,2528312,2528214
f2064923351388e03d492e7de432394e3da92046,ci,36244344,36267348
f2064923351388e03d492e7de432394e3da92046,mi1,1274754,1221241
f2064923351388e03d492e7de432394e3da92046,it1,3,3
f2064923351388e03d492e7de432394e3da92046,kt,3,3
f2064923351388e03d492e7de432394e3da92046,n,119803,168378
f2064923351388e03d492e7de432394e3da92046,rt,4,4
f2064923351388e03d492e7de432394e3da92046,ci_t,36244344,36267348
f2064923351388e03d492e7de432394e3da92046,mi1_t,1274754,1221241
f2064923351388e03d492e7de432394e3da92046,kt_t,203989,1083520
f2064923351388e03d492e7de432394e3da92046,ci_mi1,28036280,43895150
f2064923351388e03d492e7de432394e3da92046,ci_n,1114330,1465349
f2064923351388e03d492e7de432394e3da92046,ci_rt,16059431,12089116
f2064923351388e03d492e7de432394e3da92046,it1_mi1,1255597,32422
f2064923351388e03d492e7de432394e3da92046,ci_mi1_t,28036280,43895150
f2064923351388e03d492e7de432394e3da92046,ci_kt_t,3049583,15543149
f2064923351388e03d492e7de432394e3da92046,ci_n_t,1114330,1465349
f2064923351388e03d492e7de432394e3da92046,ci_rt_t,16059431,12089116
f2064923351388e03d492e7de432394e3da92046,it1_mi1_t,1255597,32422
f2064923351388e03d492e7de432394e3da92046,kt_mi1_t,213341,523389
f2064923351388e03d492e7de432394e3da92046,ci_it1_mi1,26759444,1165358
f2064923351388e03d492e7de432394e3da92046,ci_mi1_n,1030451,1773543
f2064923351388e03d492e7de432394e3da92046,ci_mi1_rt,12258538,14631717
f2064923351388e03d492e7de432394e3da92046,ci_n_rt,417435,488450
f2064923351388e03d492e7de432394e3da92046,ci_it1_mi1_t,26759444,1165358
f2064923351388e03d492e7de432394e3da92046,ci_kt_mi1_t,4301203,18812207
f2064923351388e03d492e7de432394e3da92046,ci_mi1_n_t,1030451,1773543
f2064923351388e03d492e7de432394e3da92046,ci_mi1_rt_t,12258538,14631717
f2064923351388e03d492e7de432394e3da92046,ci_kt_n_t,97236,628007
f2064923351388e03d492e7de432394e3da92046,ci_kt_rt_t,1289259,5181050
f2064923351388e03d492e7de432394e3da92046,ci_n_rt_t,417435,488450
f2064923351388e03d492e7de432394e3da92046,it1_kt_mi1_t,211201,13895
f2064923351388e03d492e7de432394e3da92046,ci_it1_mi1_n,971498,47085
f2064923351388e03d492e7de432394e3da92046,ci_it1_mi1_rt,11622695,388453
f2064923351388e03d492e7de432394e3da92046,ci_mi1_n_rt,362956,591181
f2064923351388e03d492e7de432394e3da92046,ci_it1_kt_mi1_t,4255917,499439
f2064923351388e03d492e7de432394e3da92046,ci_it1_mi1_n_t,971498,47085
f2064923351388e03d492e7de432394e3da92046,ci_it1_mi1_rt_t,11622695,388453
f2064923351388e03d492e7de432394e3da92046,ci_kt_mi1_n_t,149978,760090
f2064923351388e03d492e7de432394e3da92046,ci_kt_mi1_rt_t,1977733,6270736
f2064923351388e03d492e7de432394e3da92046,ci_mi1_n_rt_t,362956,591181
f2064923351388e03d492e7de432394e3da92046,ci_kt_n_rt_t,35165,209336
f2064923351388e03d492e7de432394e3da92046,ci_it1_mi1_n_rt,339205,15695
f2064923351388e03d492e7de432394e3da92046,ci_it1_kt_mi1_n_t,148262,20179
f2064923351388e03d492e7de432394e3da92046,ci_it1_kt_mi1_rt_t,1954434,166480
f2064923351388e03d492e7de432394e3da92046,ci_it1_mi1_n_rt_t,339205,15695
f2064923351388e03d492e7de432394e3da92046,ci_kt_mi1_n_rt_t,57762,253363
f2064923351388e03d492e7de432394e3da92046,ci_it1_kt_mi1_n_rt_t,57179,6726
f58ff1412a938bbdbf7970be4b4272a94d778a5f,t,2528312,2528214
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci,36244344,36267348
f58ff1412a938bbdbf7970be4b4272a94d778a5f,mi1,34779,17016
f58ff1412a938bbdbf7970be4b4272a94d778a5f,it1,2,2
f58ff1412a938bbdbf7970be4b4272a94d778a5f,kt,3,3
f58ff1412a938bbdbf7970be4b4272a94d778a5f,n,24731,42094
f58ff1412a938bbdbf7970be4b4272a94d778a5f,rt,4,4
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_t,36244344,36267348
f58ff1412a938bbdbf7970be4b4272a94d778a5f,mi1_t,34779,17016
f58ff1412a938bbdbf7970be4b4272a94d778a5f,kt_t,2296941,1083520
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_mi1,828976,611607
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_n,221147,366333
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_rt,13754937,12089116
f58ff1412a938bbdbf7970be4b4272a94d778a5f,it1_mi1,32836,301
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_mi1_t,828976,611607
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_kt_t,32706077,15543149
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_n_t,221147,366333
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_rt_t,13754937,12089116
f58ff1412a938bbdbf7970be4b4272a94d778a5f,it1_mi1_t,32836,301
f58ff1412a938bbdbf7970be4b4272a94d778a5f,kt_mi1_t,29046,7293
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_it1_mi1,786955,10825
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_mi1_n,3390,6178
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_mi1_rt,348403,203869
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_n_rt,89663,122111
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_it1_mi1_t,786955,10825
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_kt_mi1_t,739894,262117
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_mi1_n_t,3390,6178
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_mi1_rt_t,348403,203869
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_kt_n_t,203196,157000
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_kt_rt_t,12347547,5181050
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_n_rt_t,89663,122111
f58ff1412a938bbdbf7970be4b4272a94d778a5f,it1_kt_mi1_t,27402,129
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_it1_mi1_n,3178,109
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_it1_mi1_rt,332652,3608
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_mi1_n_rt,1477,2059
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_it1_kt_mi1_t,703402,4639
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_it1_mi1_n_t,3178,109
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_it1_mi1_rt_t,332652,3608
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_kt_mi1_n_t,3084,2648
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_kt_mi1_rt_t,316761,87372
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_mi1_n_rt_t,1477,2059
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_kt_n_rt_t,81965,52333
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_it1_mi1_n_rt,1415,36
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_it1_kt_mi1_n_t,2898,47
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_it1_kt_mi1_rt_t,302814,1546
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_it1_mi1_n_rt_t,1415,36
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_kt_mi1_n_rt_t,1357,882
f58ff1412a938bbdbf7970be4b4272a94d778a5f,ci_it1_kt_mi1_n_rt_t,1298,15
fb0913174b4e0f6b782a510736a2c65a9636ed12,t,2528312,2528214
fb0913174b4e0f6b782a510736a2c65a9636ed12,ci,36244344,36267348
fb0913174b4e0f6b782a510736a2c65a9636ed12,mi1,289101,298442
fb0913174b4e0f6b782a510736a2c65a9636ed12,it1,1,1
fb0913174b4e0f6b782a510736a2c65a9636ed12,kt,3,3
fb0913174b4e0f6b782a510736a2c65a9636ed12,n,22967,417
fb0913174b4e0f6b782a510736a2c65a9636ed12,rt,4,4
fb0913174b4e0f6b782a510736a2c65a9636ed12,ci_t,36244344,36267348
fb0913174b4e0f6b782a510736a2c65a9636ed12,mi1_t,289101,298442
fb0913174b4e0f6b782a510736a2c65a9636ed12,kt_t,221686,1083520
fb0913174b4e0f6b782a510736a2c65a9636ed12,ci_mi1,3384467,10726922
fb0913174b4e0f6b782a510736a2c65a9636ed12,ci_n,187968,3629
fb0913174b4e0f6b782a510736a2c65a9636ed12,ci_rt,9400439,12089116
fb0913174b4e0f6b782a510736a2c65a9636ed12,it1_mi1,288414,25527
fb0913174b4e0f6b782a510736a2c65a9636ed12,ci_mi1_t,3384467,10726922
fb0913174b4e0f6b782a510736a2c65a9636ed12,ci_kt_t,2478047,15543149
fb0913174b4e0f6b782a510736a2c65a9636ed12,ci_n_t,187968,3629
