timestamp,episode_id,episode,event_type,event_class,observed_annulus_pa,expected_annulus_pa,observed_choke_pa,expected_choke_pa,observed_xmas_pa,expected_xmas_pa,observed_xmas_degc,expected_xmas_degc
58080,9,hydrate_prod_a,8,0,,,3586462.0,3551830.25,7453615.0,7409659.5,46.93,47.73
58140,9,hydrate_prod_a,8,0,,,3373826.5,3551830.25,7453155.0,7415183.0,46.81,47.73
58200,9,hydrate_prod_a,8,0,,,3344497.5,3551830.25,7442109.0,7420476.5,46.81,47.69
58260,9,hydrate_prod_a,8,0,,,3527935.0,3542665.0,7431523.0,7425999.75,46.95,47.65
58320,9,hydrate_prod_a,8,0,,,3125249.0,3531175.5,7431523.0,7431292.75,47.23,47.53
58380,9,hydrate_prod_a,8,0,,,3282173.0,3531175.5,7431983.0,7431523.0,47.4,47.42
58440,9,hydrate_prod_a,8,0,,,3544629.0,3531175.5,7442569.0,7431523.0,47.65,47.42
58500,9,hydrate_prod_a,8,0,,,3282238.5,3531175.5,7442109.0,7431753.0,47.84,47.42
58560,9,hydrate_prod_a,8,0,,,3572911.0,3531175.5,7435204.0,7431753.0,47.97,47.42
58620,9,hydrate_prod_a,8,0,,,3555823.5,3531175.5,7454535.0,7431753.0,48.06,47.42
58680,9,hydrate_prod_a,8,0,,,3383515.0,3507215.0,7476629.0,7432213.0,48.2,47.42
58740,9,hydrate_prod_a,8,0,,,3451077.0,3507215.0,7497802.0,7433823.5,48.18,47.53
58800,9,hydrate_prod_a,8,0,,,3656970.0,3507215.0,7497802.0,7438656.5,48.05,47.64
58860,9,hydrate_prod_a,8,0,,,3481192.0,3507215.0,7497802.0,7442109.0,47.85,47.68
58920,9,hydrate_prod_a,8,0,,,3565643.5,3531175.5,7496881.0,7442339.0,47.53,47.68
58980,9,hydrate_prod_a,8,0,,,3721389.0,3531175.5,7475708.0,7447862.0,47.28,47.68
59040,9,hydrate_prod_a,8,0,,,3588230.0,3539522.5,7475708.0,7453385.0,47.12,47.68
59100,9,hydrate_prod_a,8,0,,,3452583.0,3539522.5,7474327.5,7454075.0,46.96,47.68
59160,9,hydrate_prod_a,8,0,,,3521454.0,3536282.0,7446711.5,7454075.0,46.84,47.68
59220,9,hydrate_prod_a,8,0,,,3292844.0,3536282.0,7450854.0,7454075.0,46.79,47.64
59280,9,hydrate_prod_a,8,0,,,3476281.5,3524694.5,7442109.0,7454075.0,46.85,47.58
59340,9,hydrate_prod_a,8,0,,,3551699.5,3536282.0,7434284.0,7454075.0,47.11,47.47
59400,9,hydrate_prod_a,8,0,,,2997327.5,3536282.0,7438887.0,7454075.0,47.39,47.4
59460,9,hydrate_prod_a,8,0,,,3580374.0,3536282.0,7426000.0,7454075.0,47.53,47.4
59520,9,hydrate_prod_a,8,0,,,3415398.0,3524694.5,7443489.0,7453385.0,47.87,47.4
59580,9,hydrate_prod_a,8,0,,,3438053.5,3503974.5,7464661.0,7453385.0,48.06,47.4
59640,9,hydrate_prod_a,8,0,,,3372180.0,3483843.5,7464942.0,7453385.0,48.12,47.4
59700,9,hydrate_prod_a,8,0,,,3528883.5,3483843.5,7476168.5,7453385.0,48.19,47.4
59760,9,hydrate_prod_a,8,0,,,3463712.5,3478736.75,7487215.0,7453385.0,48.21,47.46
59820,9,hydrate_prod_a,8,0,,,3706266.5,3478736.75,7498722.0,7453385.0,48.12,47.53
59880,9,hydrate_prod_a,8,0,,,3672354.5,3478736.75,7514371.0,7453845.0,47.98,47.59
59940,9,hydrate_prod_a,8,0,,,3612780.0,3501323.0,7497341.5,7459598.0,47.69,47.67
60000,9,hydrate_prod_a,8,0,,,3494940.0,3508197.0,7486755.0,7464801.5,47.44,47.67
60060,9,hydrate_prod_a,8,0,,,3574613.0,3508197.0,7485834.0,7469634.75,47.21,47.67
60120,9,hydrate_prod_a,8,0,,,3509277.5,3515365.75,7464201.0,7469634.75,46.93,47.67
60180,9,hydrate_prod_a,8,0,,,3611208.5,3525168.75,7453615.0,7469634.75,46.78,47.67
60240,9,hydrate_prod_a,8,0,,,3534547.5,3525168.75,7453155.0,7469634.75,46.84,47.61
60300,9,hydrate_prod_a,8,0,,,3432419.0,3525168.75,7441188.5,7469634.75,46.89,47.53
60360,9,hydrate_prod_a,8,0,,,3559162.5,3525168.75,7413572.0,7469634.75,46.89,47.48
60420,9,hydrate_prod_a,8,0,,,3328982.0,3515365.75,7420476.0,7469634.75,47.2,47.41
60480,9,hydrate_prod_a,8,0,,,3523090.5,3522272.25,7420476.0,7464801.5,47.49,47.41
60540,9,hydrate_prod_a,8,0,,,3596544.0,3525987.0,7420937.0,7464431.0,47.65,47.41
60600,9,hydrate_prod_a,8,0,,,3207737.5,3522272.25,7428761.0,7458908.0,47.9,47.41
60660,9,hydrate_prod_a,8,0,,,3605906.0,3525987.0,7424618.5,7453385.0,48.0,47.41
60720,9,hydrate_prod_a,8,0,,,3752551.5,3525987.0,7454075.0,7453385.0,48.12,47.41
60780,9,hydrate_prod_a,8,0,,,3416183.5,3522272.25,7465582.0,7453385.0,48.17,47.46
60840,9,hydrate_prod_a,8,0,,,3528328.0,3522272.25,7487215.0,7453385.0,48.15,47.51
60900,9,hydrate_prod_a,8,0,,,3592551.0,3525709.25,7498262.0,7453385.0,48.05,47.59
60960,9,hydrate_prod_a,8,0,,,3587575.0,3528605.75,7505165.5,7453845.0,47.82,47.67
61020,9,hydrate_prod_a,8,0,,,3583319.5,3531715.5,7486294.5,7459138.0,47.5,47.67
61080,9,hydrate_prod_a,8,0,,,3757592.0,3543123.5,7475248.0,7464431.0,47.21,47.67
61140,9,hydrate_prod_a,8,0,,,3483483.5,3531715.5,7463741.0,7464431.0,46.93,47.67
61200,9,hydrate_prod_a,8,0,,,3448786.0,3531715.5,7442569.0,7464431.0,46.71,47.67
61260,9,hydrate_prod_a,8,0,,,3621880.0,3531715.5,7442109.0,7464431.0,46.67,47.67
61320,9,hydrate_prod_a,8,0,,,3450095.5,3531715.5,7431062.5,7464431.0,46.81,47.58
61380,9,hydrate_prod_a,8,0,,,3383973.5,3531715.5,7420016.0,7463971.0,46.94,47.49
61440,9,hydrate_prod_a,8,0,,,3530881.0,3532714.25,7409429.0,7458908.0,47.08,47.46
61500,9,hydrate_prod_a,8,0,,,3317329.0,3532714.25,7408509.0,7453845.0,47.36,47.4
61560,9,hydrate_prod_a,8,0,,,3717919.5,3546855.0,7393964.5,7453385.0,47.62,47.4
61620,9,hydrate_prod_a,8,0,,,3705742.5,3546855.0,7420476.0,7447862.0,47.84,47.4
61680,9,hydrate_prod_a,8,0,,,3513925.0,3532714.25,7420937.0,7442339.0,48.0,47.4
61740,9,hydrate_prod_a,8,0,,,3453630.5,3529604.5,7431983.0,7441648.75,48.13,47.4
61800,9,hydrate_prod_a,8,0,,,3501814.0,3529604.5,7443029.0,7441648.75,48.24,47.43
61860,9,hydrate_prod_a,8,0,,,3466461.5,3525709.25,7453615.0,7441648.75,48.21,47.49
61920,9,hydrate_prod_a,8,0,,,3710063.5,3529604.5,7453615.0,7441648.75,48.08,47.56
61980,9,hydrate_prod_a,8,0,,,3705742.5,3529604.5,7453615.0,7441648.75,47.79,47.63
62040,9,hydrate_prod_a,8,0,,,3688721.5,3529604.5,7453155.0,7441648.75,47.53,47.63
62100,9,hydrate_prod_a,8,0,,,3507706.0,3529604.5,7442109.0,7442109.0,47.28,47.63
62160,9,hydrate_prod_a,8,0,,,3550128.5,3529604.5,7431062.5,7442109.0,47.05,47.63
62220,9,hydrate_prod_a,8,0,,,3471502.5,3529604.5,7420016.0,7442109.0,46.84,47.63
62280,9,hydrate_prod_a,8,0,,,3507968.0,3529604.5,7408969.0,7442109.0,46.84,47.63
62340,9,hydrate_prod_a,8,0,,,3485054.0,3521126.5,7397463.0,7442109.0,46.84,47.58
62400,9,hydrate_prod_a,8,0,,,3595497.0,3529604.5,7375830.0,7442109.0,46.91,47.52
62460,9,hydrate_prod_a,8,0,,,3529637.5,3528982.75,7368005.0,7442109.0,47.08,47.43
62520,9,hydrate_prod_a,8,0,,,3192942.0,3521126.5,7376290.0,7437046.0,47.37,47.36
62580,9,hydrate_prod_a,8,0,,,3486429.5,3521126.5,7375830.0,7431522.75,47.68,47.36
62640,9,hydrate_prod_a,8,0,,,3490816.0,3510946.5,7365244.0,7431062.5,47.88,47.36
62700,9,hydrate_prod_a,8,0,,,3476412.5,3507837.0,7366164.0,7425999.75,48.13,47.36
62760,9,hydrate_prod_a,8,0,,,3624760.5,3507837.0,7388717.5,7420706.5,48.25,47.36
62820,9,hydrate_prod_a,8,0,,,3485447.0,3504760.0,7420476.0,7420476.0,48.31,47.36
62880,9,hydrate_prod_a,8,0,,,3477329.0,3496315.0,7421397.0,7420476.0,48.31,47.45
62940,9,hydrate_prod_a,8,0,,,3579261.5,3504760.0,7442569.0,7420476.0,48.15,47.58
63000,9,hydrate_prod_a,8,0,,,3534481.5,3507837.0,7442109.0,7420476.0,48.01,47.65
63060,9,hydrate_prod_a,8,0,,,3546003.5,3507837.0,7431062.5,7420476.0,47.75,47.72
63120,9,hydrate_prod_a,8,0,,,3551895.5,3510946.5,7420016.0,7420246.0,47.38,47.72
63180,9,hydrate_prod_a,8,0,,,3732780.5,3521781.25,7408969.0,7420246.0,47.18,47.72
63240,9,hydrate_prod_a,8,0,,,3564662.0,3521781.25,7397463.0,7420246.0,46.92,47.72
63300,9,hydrate_prod_a,8,0,,,3608262.5,3532059.5,7375830.0,7420246.0,46.61,47.72
63360,9,hydrate_prod_a,8,0,,,3368654.5,3521781.25,7364323.0,7420246.0,46.6,47.72
63420,9,hydrate_prod_a,8,0,,,3538999.0,3521781.25,7342690.0,7420016.0,46.82,47.61
63480,9,hydrate_prod_a,8,0,,,3500505.0,3518802.75,7334866.0,7414492.5,47.01,47.46
63540,9,hydrate_prod_a,8,0,,,3455660.0,3518802.75,7343611.0,7408969.0,47.36,47.37
63600,9,hydrate_prod_a,8,0,,,3231174.5,3518802.75,7354197.0,7403216.0,47.62,47.37
63660,9,hydrate_prod_a,8,0,,,3676610.0,3532059.5,7355117.0,7397463.0,47.85,47.37
63720,9,hydrate_prod_a,8,0,,,3589408.5,3532059.5,7372607.5,7393090.25,48.16,47.37
63780,9,hydrate_prod_a,8,0,,,3634449.5,3532059.5,7369386.0,7382503.75,48.25,47.37
63840,9,hydrate_prod_a,8,0,,,3370684.0,3518802.75,7398383.0,7382503.75,48.35,47.37
63900,9,hydrate_prod_a,8,0,,,3414808.5,3518802.75,7399763.5,7382503.75,48.37,47.5
63960,9,hydrate_prod_a,8,0,,,3386396.0,3504236.5,7431983.0,7382503.75,48.34,47.65
64020,9,hydrate_prod_a,8,0,,,3627117.5,3518802.75,7442569.0,7382503.75,48.13,47.72
64080,9,hydrate_prod_a,8,0,,,3540111.5,3532059.5,7442109.0,7382503.75,47.7,47.72
64140,9,hydrate_prod_a,8,0,,,3527935.0,3532059.5,7430602.0,7382503.75,47.47,47.72
64200,9,hydrate_prod_a,8,0,,,3650292.0,3532059.5,7408969.0,7393090.25,47.18,47.72
64260,9,hydrate_prod_a,8,0,,,3546004.0,3536740.25,7397463.0,7397463.0,46.93,47.72
64320,9,hydrate_prod_a,8,0,,,3633598.5,3539555.25,7375830.0,7397463.0,46.8,47.72
64380,9,hydrate_prod_a,8,0,,,3362893.0,3539555.25,7364323.0,7397463.0,46.71,47.72
64440,9,hydrate_prod_a,8,0,,,3586920.5,3543057.5,7346832.0,7397463.0,46.79,47.66
64500,9,hydrate_prod_a,8,0,,,3493958.0,3543057.5,7350515.0,7397463.0,47.07,47.54
64560,9,hydrate_prod_a,8,0,,,3516740.5,3539555.25,7332104.0,7397463.0,47.23,47.42
64620,9,hydrate_prod_a,8,0,,,3174022.0,3539555.25,7332104.0,7386646.5,47.46,47.42
64680,9,hydrate_prod_a,8,0,,,3553270.5,3543057.5,7332564.0,7375830.0,47.84,47.42
64740,9,hydrate_prod_a,8,0,,,3224366.0,3539555.25,7343611.0,7374218.75,48.1,47.42
64800,9,hydrate_prod_a,8,0,,,3604400.0,3543057.5,7354657.0,7370996.75,48.32,47.42
64860,9,hydrate_prod_a,8,0,,,3519490.0,3539555.25,7366164.0,7367775.0,48.41,47.42
64920,9,hydrate_prod_a,8,0,,,3382010.0,3533467.0,7388717.5,7367775.0,48.44,47.47
64980,9,hydrate_prod_a,8,0,,,3357656.0,3523712.5,7420476.0,7367775.0,48.49,47.54
65040,9,hydrate_prod_a,8,0,,,3603614.5,3523712.5,7420476.0,7367775.0,48.42,47.66
65100,9,hydrate_prod_a,8,0,,,3481519.5,3518115.25,7420476.0,7367775.0,47.98,47.77
65160,9,hydrate_prod_a,8,0,,,3562829.0,3523712.5,7420016.0,7370996.75,47.63,47.77
65220,9,hydrate_prod_a,8,0,,,3479031.5,3518115.25,7409429.0,7374218.75,47.28,47.77
65280,9,hydrate_prod_a,8,0,,,3523811.0,3521650.5,7408509.0,7382273.75,47.05,47.77
65340,9,hydrate_prod_a,8,0,,,3390848.0,3521650.5,7386417.0,7387567.25,46.8,47.77
65400,9,hydrate_prod_a,8,0,,,3378670.5,3521650.5,7364783.5,7387567.25,46.61,47.77
65460,9,hydrate_prod_a,8,0,,,3485839.5,3518115.25,7353737.0,7387567.25,46.58,47.66
65520,9,hydrate_prod_a,8,0,,,3112942.0,3505349.25,7343150.0,7387567.25,46.76,47.55
65580,9,hydrate_prod_a,8,0,,,3425610.5,3489898.75,7343611.0,7387567.25,47.11,47.47
65640,9,hydrate_prod_a,8,0,,,3080536.0,3489898.75,7354197.0,7381123.5,47.46,47.46
65700,9,hydrate_prod_a,8,0,,,3489768.0,3491863.0,7354197.0,7370997.0,47.69,47.46
65760,9,hydrate_prod_a,8,0,,,3402828.5,3491863.0,7355117.0,7365473.75,48.01,47.46
65820,9,hydrate_prod_a,8,0,,,3571863.0,3491863.0,7377210.0,7365473.75,48.29,47.46
65880,9,hydrate_prod_a,8,0,,,3153400.0,3487803.75,7398843.0,7365473.75,48.38,47.46
65940,9,hydrate_prod_a,8,0,,,3493303.0,3487803.75,7410350.0,7365473.75,48.44,47.46
66000,9,hydrate_prod_a,8,0,,,3362370.0,3483679.5,7432443.0,7365473.75,48.46,47.55
66060,9,hydrate_prod_a,8,0,,,3532452.0,3483679.5,7453615.0,7365473.75,48.3,47.66
66120,9,hydrate_prod_a,8,0,,,3393074.0,3480275.5,7453155.0,7365473.75,48.01,47.76
66180,9,hydrate_prod_a,8,0,,,3634187.5,3483679.5,7442569.0,7371687.0,47.69,47.77
66240,9,hydrate_prod_a,8,0,,,3522239.5,3483679.5,7442109.0,7381813.5,47.31,47.77
66300,9,hydrate_prod_a,8,0,,,3680931.0,3483679.5,7431062.5,7387567.25,47.05,47.77
66360,9,hydrate_prod_a,8,0,,,3576838.5,3483679.5,7420016.0,7393780.25,46.74,47.77
66420,9,hydrate_prod_a,8,0,,,3595431.5,3487803.75,7408969.0,7403676.0,46.55,47.77
66480,9,hydrate_prod_a,8,0,,,3320471.0,3483679.5,7397923.0,7403676.0,46.53,47.69
66540,9,hydrate_prod_a,8,0,,,3449440.5,3483679.5,7386877.0,7403676.0,46.65,47.66
66600,9,hydrate_prod_a,8,0,,,3491405.0,3483679.5,7379051.0,7403676.0,46.83,47.54
66660,9,hydrate_prod_a,8,0,,,3442697.5,3480275.5,7383654.5,7403676.0,47.33,47.39
66720,9,hydrate_prod_a,8,0,,,3500832.0,3483679.5,7368925.5,7403676.0,47.52,47.39
66780,9,hydrate_prod_a,8,0,,,3610619.5,3487803.75,7376750.0,7398383.0,47.81,47.39
66840,9,hydrate_prod_a,8,0,,,3416380.0,3483679.5,7388257.0,7393090.0,48.07,47.39
66900,9,hydrate_prod_a,8,0,,,3301354.5,3482435.5,7409890.0,7393090.0,48.25,47.39
66960,9,hydrate_prod_a,8,0,,,3440602.5,3464236.0,7421397.0,7393090.0,48.32,47.39
67020,9,hydrate_prod_a,8,0,,,3480209.5,3464825.0,7443489.0,7393090.0,48.39,47.49
67080,9,hydrate_prod_a,8,0,,,3527346.0,3464825.0,7464661.0,7393090.0,48.34,47.61
67140,9,hydrate_prod_a,8,0,,,3557198.5,3483024.5,7464661.0,7398383.0,48.11,47.69
67200,9,hydrate_prod_a,8,0,,,3497624.0,3487803.75,7464201.0,7403906.0,47.82,47.75
67260,9,hydrate_prod_a,8,0,,,3519817.5,3490586.5,7453155.0,7409429.5,47.5,47.75
67320,9,hydrate_prod_a,8,0,,,3556413.0,3492354.0,7441649.0,7410120.0,47.18,47.75
67380,9,hydrate_prod_a,8,0,,,3520145.0,3495463.5,7420476.0,7415183.0,46.9,47.75
67440,9,hydrate_prod_a,8,0,,,3600014.0,3499228.0,7420016.0,7420016.0,46.8,47.75
67500,9,hydrate_prod_a,8,0,,,3422992.0,3499228.0,7408969.0,7420016.0,46.68,47.75
67560,9,hydrate_prod_a,8,0,,,3571536.0,3510324.75,7397463.0,7420016.0,46.75,47.61
67620,9,hydrate_prod_a,8,0,,,3492582.5,3499228.0,7379972.0,7420016.0,46.89,47.51
67680,9,hydrate_prod_a,8,0,,,3502206.5,3501519.25,7387337.0,7420016.0,47.24,47.41
67740,9,hydrate_prod_a,8,0,,,3002041.0,3501519.25,7387797.0,7420016.0,47.53,47.41
67800,9,hydrate_prod_a,8,0,,,3367279.5,3501519.25,7398383.0,7414953.0,47.88,47.41
67860,9,hydrate_prod_a,8,0,,,3534874.5,3501519.25,7398843.0,7409429.5,48.16,47.41
67920,9,hydrate_prod_a,8,0,,,3674449.0,3511012.0,7411271.0,7409429.5,48.41,47.41
67980,9,hydrate_prod_a,8,0,,,3322435.0,3501519.25,7453615.0,7409429.5,48.48,47.41
68040,9,hydrate_prod_a,8,0,,,3466724.0,3499228.0,7454535.0,7409429.5,48.51,47.51
68100,9,hydrate_prod_a,8,0,,,3429015.0,3495103.25,7476168.5,7409429.5,48.52,47.53
68160,9,hydrate_prod_a,8,0,,,3479555.0,3491993.75,7486755.0,7409429.5,48.29,47.67
68220,9,hydrate_prod_a,8,0,,,3476805.0,3485807.25,7486755.0,7410580.5,47.79,47.8
68280,9,hydrate_prod_a,8,0,,,3514580.0,3491993.75,7485834.0,7415643.5,47.59,47.8
68340,9,hydrate_prod_a,8,0,,,3396282.0,3491993.75,7464661.0,7420246.0,47.15,47.8
68400,9,hydrate_prod_a,8,0,,,3792813.5,3495103.25,7463741.0,7420936.5,46.86,47.8
68460,9,hydrate_prod_a,8,0,,,3795432.0,3499228.0,7442569.0,7431523.0,46.6,47.8
68520,9,hydrate_prod_a,8,0,,,3666790.5,3499915.25,7442109.0,7441879.0,46.37,47.8
68580,9,hydrate_prod_a,8,0,,,3395496.0,3495103.25,7431062.5,7441879.0,46.46,47.69
68640,9,hydrate_prod_a,8,0,,,3624367.5,3499915.25,7420016.0,7441879.0,46.7,47.56
68700,9,hydrate_prod_a,8,0,,,3584956.5,3508393.25,7409429.0,7441879.0,47.07,47.51
68760,9,hydrate_prod_a,8,0,,,3509342.5,3511961.25,7409429.0,7441879.0,47.33,47.41
68820,9,hydrate_prod_a,8,0,,,3487739.0,3511961.25,7409890.0,7436355.75,47.56,47.41
68880,9,hydrate_prod_a,8,0,,,3227312.0,3505774.5,7421397.0,7426229.75,47.88,47.41
68940,9,hydrate_prod_a,8,0,,,3374808.5,3499915.25,7443029.0,7426229.75,48.19,47.41
69000,9,hydrate_prod_a,8,0,,,3502861.5,3502534.0,7454075.0,7426229.75,48.26,47.41
69060,9,hydrate_prod_a,8,0,,,3456969.0,3497394.5,7466042.5,7426229.75,48.24,47.43
69120,9,hydrate_prod_a,8,0,,,3363352.0,3490160.75,7498722.0,7426229.75,48.36,47.54
69180,9,hydrate_prod_a,8,0,,,3445276.5,3483647.0,7519894.0,7436585.75,48.2,47.57
69240,9,hydrate_prod_a,8,0,,,3413163.0,3478180.0,7519894.0,7442339.0,47.82,47.69
69300,9,hydrate_prod_a,8,0,,,3488066.0,3483647.0,7518974.0,7442799.0,47.5,47.69
69360,9,hydrate_prod_a,8,0,,,3533238.0,3483647.0,7496881.0,7448322.0,47.11,47.69
69420,9,hydrate_prod_a,8,0,,,3534219.5,3483647.0,7475708.0,7453845.0,46.74,47.69
69480,9,hydrate_prod_a,8,0,,,3563025.0,3483647.0,7475248.0,7454305.0,46.64,47.69
69540,9,hydrate_prod_a,8,0,,,3702338.5,3487902.5,7464661.0,7459138.0,46.45,47.69
69600,9,hydrate_prod_a,8,0,,,3683484.0,3495463.75,7464201.0,7463971.0,46.44,47.57
69660,9,hydrate_prod_a,8,0,,,3426789.0,3487902.5,7453615.0,7463971.0,46.53,47.53
69720,9,hydrate_prod_a,8,0,,,3592943.0,3487902.5,7453155.0,7463971.0,46.76,47.41
69780,9,hydrate_prod_a,8,0,,,3472942.5,3487902.5,7445330.0,7463971.0,47.17,47.25
69840,9,hydrate_prod_a,8,0,,,3493958.0,3491012.0,7453615.0,7463971.0,47.49,47.25
69900,9,hydrate_prod_a,8,0,,,3597657.0,3498409.75,7454075.0,7458908.0,47.62,47.25
69960,9,hydrate_prod_a,8,0,,,3047737.0,3498409.75,7465582.0,7458908.0,47.97,47.25
70020,9,hydrate_prod_a,8,0,,,3435692.5,3498409.75,7487215.0,7458908.0,48.09,47.25
70080,9,hydrate_prod_a,8,0,,,3651339.5,3498409.75,7498722.0,7458908.0,48.22,47.25
70140,9,hydrate_prod_a,8,0,,,3453368.5,3498409.75,7520354.0,7458908.0,48.21,47.41
70200,9,hydrate_prod_a,8,0,,,3437133.0,3491012.0,7528180.0,7459138.0,48.11,47.49
70260,9,hydrate_prod_a,8,0,,,3631634.5,3491012.0,7522656.0,7464431.0,47.82,47.53
70320,9,hydrate_prod_a,8,0,,,3630455.5,3491012.0,7528180.0,7465121.5,47.47,47.53
70380,9,hydrate_prod_a,8,0,,,3654351.5,3498409.75,7518974.0,7465812.25,47.14,47.53
70440,9,hydrate_prod_a,8,0,,,3723091.0,3498409.75,7497802.0,7470645.25,46.71,47.53
70500,9,hydrate_prod_a,8,0,,,3702797.0,3498409.75,7496881.0,7475478.0,46.58,47.53
70560,9,hydrate_prod_a,8,0,,,3520406.5,3498409.75,7475248.0,7475478.0,46.39,47.53
70620,9,hydrate_prod_a,8,0,,,3696250.0,3511634.0,7463741.0,7475478.0,46.37,47.49
70680,9,hydrate_prod_a,8,0,,,3496380.0,3511634.0,7442109.0,7475478.0,46.46,47.48
70740,9,hydrate_prod_a,8,0,,,3550586.5,3526822.25,7431062.5,7475478.0,46.63,47.32
70800,9,hydrate_prod_a,8,0,,,3571078.0,3533728.75,7423238.0,7475478.0,46.99,47.16
70860,9,hydrate_prod_a,8,0,,,3367672.5,3533728.75,7431523.0,7475478.0,47.43,47.16
70920,9,hydrate_prod_a,8,0,,,3448786.0,3533728.75,7431523.0,7475248.0,47.68,47.16
70980,9,hydrate_prod_a,8,0,,,3605906.0,3542403.0,7431983.0,7470415.0,47.75,47.16
71040,9,hydrate_prod_a,8,0,,,3344366.5,3542403.0,7443489.0,7465121.5,48.0,47.16
71100,9,hydrate_prod_a,8,0,,,3346003.0,3542403.0,7465121.5,7464891.25,48.19,47.16
71160,9,hydrate_prod_a,8,0,,,3527739.0,3542403.0,7477089.5,7464891.25,48.22,47.3
71220,9,hydrate_prod_a,8,0,,,3472353.5,3539162.75,7508848.0,7464891.25,48.27,47.45
71280,9,hydrate_prod_a,8,0,,,3385152.0,3524072.75,7508848.0,7464891.25,47.85,47.48
71340,9,hydrate_prod_a,8,0,,,3611994.5,3524072.75,7508388.0,7465351.75,47.85,47.55
71400,9,hydrate_prod_a,8,0,,,3578737.5,3524072.75,7496881.0,7470415.0,47.37,47.55
71460,9,hydrate_prod_a,8,0,,,3558442.5,3539162.75,7474788.0,7475018.0,46.96,47.55
71520,9,hydrate_prod_a,8,0,,,3804466.5,3539162.75,7453155.0,7475018.0,46.77,47.55
71580,9,hydrate_prod_a,8,0,,,3609506.5,3554514.5,7442109.0,7475018.0,46.55,47.55
71640,9,hydrate_prod_a,8,0,,,3574154.5,3564760.25,7430602.0,7475018.0,46.5,47.55
71700,9,hydrate_prod_a,8,0,,,3632224.0,3564760.25,7409429.0,7475018.0,46.56,47.45
71760,9,hydrate_prod_a,8,0,,,3598705.0,3572616.25,7408509.0,7475018.0,46.88,47.4
71820,9,hydrate_prod_a,8,0,,,3611798.0,3576446.0,7391019.0,7469954.75,47.14,47.25
71880,9,hydrate_prod_a,8,0,,,3560734.0,3572616.25,7399303.0,7464431.25,47.47,47.25
71940,9,hydrate_prod_a,8,0,,,3115429.5,3572616.25,7414953.0,7458448.0,47.87,47.25
72000,9,hydrate_prod_a,8,0,,,3636151.5,3576446.0,7402065.0,7448322.0,48.06,47.25
72060,9,hydrate_prod_a,8,0,,,3397460.0,3572616.25,7410810.5,7442799.0,48.22,47.25
72120,9,hydrate_prod_a,8,0,,,3558181.0,3565906.0,7443029.0,7442569.0,48.31,47.25
72180,9,hydrate_prod_a,8,0,,,3503778.0,3559588.25,7454535.0,7442569.0,48.32,47.4
72240,9,hydrate_prod_a,8,0,,,3565447.5,3559588.25,7475708.0,7442569.0,48.33,47.45
72300,9,hydrate_prod_a,8,0,,,3474383.5,3558311.75,7475708.0,7442569.0,47.95,47.57
72360,9,hydrate_prod_a,8,0,,,3611798.0,3559588.25,7475708.0,7442569.0,47.63,47.65
72420,9,hydrate_prod_a,8,0,,,3532845.0,3558311.75,7474788.0,7442569.0,47.43,47.65
72480,9,hydrate_prod_a,8,0,,,3579457.5,3559588.25,7453155.0,7443259.0,46.99,47.65
72540,9,hydrate_prod_a,8,0,,,3542076.0,3559588.25,7441649.0,7443259.0,46.7,47.65
72600,9,hydrate_prod_a,8,0,,,3661094.0,3559588.25,7420016.0,7443259.0,46.55,47.65
72660,9,hydrate_prod_a,8,0,,,3469735.0,3559588.25,7408509.0,7443259.0,46.5,47.65
72720,9,hydrate_prod_a,8,0,,,3526036.5,3559588.25,7386877.0,7443259.0,46.53,47.55
72780,9,hydrate_prod_a,8,0,,,3647150.0,3559588.25,7376290.0,7443259.0,46.76,47.45
72840,9,hydrate_prod_a,8,0,,,3310782.0,3559588.25,7376290.0,7442569.0,47.05,47.4
72900,9,hydrate_prod_a,8,0,,,3700047.0,3563090.75,7376290.0,7441879.0,47.4,47.38
72960,9,hydrate_prod_a,8,0,,,3597264.5,3569801.0,7376750.0,7436125.5,47.65,47.38
73020,9,hydrate_prod_a,8,0,,,3653827.5,3576446.0,7387337.0,7425309.0,47.91,47.38
73080,9,hydrate_prod_a,8,0,,,3378082.0,3576446.0,7388257.0,7417484.5,48.16,47.38
73140,9,hydrate_prod_a,8,0,,,3587510.0,3576446.0,7409890.0,7412881.75,48.29,47.38
73200,9,hydrate_prod_a,8,0,,,3256772.0,3569801.0,7420476.0,7412881.75,48.27,47.41
73260,9,hydrate_prod_a,8,0,,,3497558.5,3569801.0,7421397.0,7412881.75,48.31,47.45
73320,9,hydrate_prod_a,8,0,,,3426789.0,3563090.75,7438887.0,7412881.75,48.05,47.55
73380,9,hydrate_prod_a,8,0,,,3590455.5,3563090.75,7431062.5,7412881.75,47.82,47.64
73440,9,hydrate_prod_a,8,0,,,3454481.5,3559457.5,7420016.0,7412881.75,47.44,47.64
73500,9,hydrate_prod_a,8,0,,,3556806.0,3557493.5,7408969.0,7412881.75,47.12,47.64
73560,9,hydrate_prod_a,8,0,,,3523287.0,3549441.0,7397923.0,7412881.75,46.96,47.64
73620,9,hydrate_prod_a,8,0,,,3622993.0,3549441.0,7385956.5,7412881.75,46.7,47.64
73680,9,hydrate_prod_a,8,0,,,3561061.0,3549441.0,7354197.0,7412881.75,46.59,47.64
73740,9,hydrate_prod_a,8,0,,,3501682.5,3549441.0,7353737.0,7410350.25,46.68,47.53
