step,esp_id,label,rms_broadband,peak1x,peak2x,median_8_13hz,coeff_a,coeff_b,baseline_rms,baseline_peak1x
104,5,Rubbing,0.018401206482184802,0.00929,0.00073,0.02041,-0.0029759333973547594,-3.1755167813808036,0.11446344088834652,0.06895
105,5,Normal,0.10749143779855212,0.06166,0.00595,0.00143,-0.002122578448872879,-5.967397423480019,0.10749143779855212,0.06166
106,5,Normal,0.21609586622608032,0.1444,0.00152,0.00244,-0.0019479105169551941,-5.594812924661206,0.10749143779855212,0.06166
107,5,Rubbing,0.06417029375030163,0.0422,0.00239,0.01186,-0.0027293676468188362,-3.6796964896140354,0.10749143779855212,0.06166
108,5,Normal,0.1764957342260713,0.10281,0.00511,0.00032,-0.00020877618146306257,-7.782130742105654,0.15200273352805205,0.08886
109,5,Normal,0.21666524917485036,0.12627,0.00464,0.00036,-0.00016447141054177643,-7.892898944716937,0.16385441770059175,0.09597
110,5,Normal,0.03486162790232264,0.02229,0.00147,0.000645,-0.00035505429497519,-6.947011480110717,0.15200273352805205,0.08886
111,5,Normal,0.035440493788885044,0.02035,0.0029,0.00038500000000000003,-9.240857203841479e-05,-7.5310057651444495,0.15200273352805205,0.08886
112,5,Normal,0.1689616006671338,0.09705,0.00427,0.00048499999999999997,-0.00011321538944959386,-7.711118509711361,0.15200273352805205,0.08886
113,5,Rubbing,0.10080191168822146,0.05885,0.00449,0.00623,-0.0024860527307537256,-4.582808500375446,0.10749143779855212,0.06166
114,5,Normal,0.2463642936790963,0.15545,0.00154,0.0008049999999999999,-0.0008215939006278679,-7.168802753935612,0.15200273352805205,0.08886
115,5,Unbalance,0.365976090612488,0.21327,0.0041,0.00056,-0.0013001937324707534,-7.08782853471693,0.16385441770059175,0.09597
116,5,Rubbing,0.1145614983316821,0.07173,0.00343,0.00352,-0.002688137641179363,-4.984025607482183,0.1145614983316821,0.07173
117,5,Normal,0.08025629819521955,0.04652,0.00493,0.0007,-0.000308713340744387,-7.0464416812654695,0.1145614983316821,0.07173
118,5,Normal,0.0931775997759118,0.0625,0.00289,0.00057,-0.0008716902622959477,-6.709494994449984,0.10749143779855212,0.0625
119,5,Normal,0.11898485701970651,0.06811,0.00321,0.00055,-0.00024367592665130777,-7.613169212740755,0.1145614983316821,0.06811
120,5,Normal,0.19314641389370915,0.11351,0.00312,0.0012,-0.0004447698322229051,-6.638504071209391,0.11898485701970651,0.07173
121,5,Faulty sensor,3.0000000000000004e-05,2e-05,0.0,1e-05,-0.011085912188318059,-14.301873033366153,0.1145614983316821,0.06811
122,5,Normal,0.034279528876575885,0.01931,0.00899,0.000495,-0.00024265494172804065,-7.6078480145152705,0.1145614983316821,0.06811
123,5,Normal,0.19045587809253878,0.11094,0.0033,0.000615,-0.0009854915481605428,-6.967912239705248,0.1145614983316821,0.06811
124,5,Normal,0.11192009917794032,0.07556,0.001,0.00025,-0.0005879063104489324,-7.7748920571263325,0.11192009917794032,0.06811
125,5,Faulty sensor,0.038700746762821,0.01189,0.00112,0.128735,-0.002942510615809079,-1.4311477932192316,0.11192009917794032,0.06811
126,5,Normal,0.223442409134882,0.15223,0.00177,0.005425,-0.0029426468643925234,-4.467554642232113,0.1145614983316821,0.07173
127,5,Normal,0.2538723513894335,0.14785,0.00157,0.000615,-0.0010874504479620327,-7.161915022247376,0.1145614983316821,0.07173
128,5,Normal,0.065389139006413,0.0385,0.00223,0.00072,-0.00014210290335211237,-7.061613104504036,0.1145614983316821,0.07173
129,5,Normal,0.08492314113361563,0.04977,0.00459,0.00021500000000000002,0.0001701899380376867,-8.023520918911478,0.11192009917794032,0.06811
130,5,Normal,0.11078041523662926,0.06938,0.00367,0.0013,-0.0011170170148146912,-6.146854350569953,0.11078041523662926,0.06811
131,5,Rubbing,0.09524823200458891,0.06394,0.00558,0.10077,-0.0037257067530347826,-1.3579339008052607,0.09524823200458891,0.06394
132,5,Normal,0.09275358321919429,0.05304,0.00388,0.003765,-0.002971344879594793,-4.857978573222827,0.09524823200458891,0.06394
133,5,Rubbing,0.14539255551781186,0.08269,0.00218,0.087045,-0.0037127381994344045,-1.5130878659184877,0.11078041523662926,0.06811
134,5,Rubbing,0.07614701504327007,0.04532,0.00319,0.00572,-0.003038738793607245,-4.416361111539482,0.09524823200458891,0.06394
135,5,Rubbing,0.034923659602052015,0.01544,0.0007,0.008965,-0.0022688625081053303,-4.192218814954106,0.09275358321919429,0.05304
136,5,Normal,0.17131141555658222,0.10123,0.00498,0.000775,-0.0014177270679478346,-6.9128196539203115,0.09524823200458891,0.06394
137,5,Normal,0.177171024719055,0.10672,0.00417,0.00037,-0.0007471443534207071,-7.305048921730586,0.11078041523662926,0.06938
138,5,Normal,0.24499099820197479,0.16375,0.00335,0.00053,-0.000708972536151983,-7.339737411798583,0.11078041523662926,0.06938
139,5,Normal,0.20892745343779023,0.12285,0.00657,0.000615,-0.0003626056727938062,-7.280251085814684,0.11078041523662926,0.06938
140,5,Normal,0.1290916682051944,0.08287,0.00073,0.000445,-0.00037353672402209764,-7.714432492875975,0.1290916682051944,0.08269
141,5,Normal,0.19873405898335594,0.11706,0.00069,0.00067,-0.000596861568045814,-6.676457113459603,0.1290916682051944,0.08269
142,5,Normal,0.18180548341565497,0.11339,0.00116,0.001,-0.0014931940422325206,-6.438335401762041,0.1290916682051944,0.08269
143,5,Normal,0.1254266865543374,0.08047,0.00301,0.0008849999999999999,-0.0009525643807187932,-7.095253234046375,0.1290916682051944,0.08269
144,5,Normal,0.12805343259749033,0.08053,0.00341,0.000895,-0.00024705453319178524,-6.637049613582526,0.1290916682051944,0.08269
145,5,Normal,0.05204507373421619,0.0349,0.0027,0.006319999999999999,-0.003381507692390987,-4.3510643627305665,0.1290916682051944,0.08269
146,5,Normal,0.14956042892423116,0.08764,0.00181,0.000955,-0.0008218984432363459,-6.474963315308997,0.14539255551781186,0.08287
147,5,Normal,0.2090700337207607,0.13433,0.00462,0.000405,-0.00013882024277926908,-7.807719772601957,0.14956042892423116,0.08764
148,5,Rubbing,0.12900263059333325,0.08733,0.00046,0.098335,-0.0037293155479128414,-1.3814676679516933,0.14956042892423116,0.08764
149,5,Normal,0.16687764020383317,0.1093,0.00593,0.00074,-0.001042047898633164,-6.806959146213375,0.16687764020383317,0.10123
150,5,Normal,0.050961536476052206,0.029,0.00318,0.00038,-0.0005445578017058463,-7.44360225448639,0.16687764020383317,0.10123
151,5,Normal,0.1520813880788836,0.09776,0.00301,0.0011,-0.0021678164091388724,-6.1364774143005825,0.1520813880788836,0.09776
152,5,Normal,0.027645420958994277,0.01695,0.00186,0.00072,0.0003331896640604587,-7.560984391073745,0.14956042892423116,0.08764
153,5,Normal,0.14821346632475743,0.10098,0.00379,0.00055,-0.0003040479453419806,-7.358552196254596,0.14821346632475743,0.08764
154,5,Normal,0.08268799489647817,0.05162,0.0016,0.00061,0.00011681594169538776,-7.400121497577939,0.1290916682051944,0.08733
155,5,Normal,0.03369793762235309,0.02233,0.00337,0.000415,-0.0013724659097218346,-7.480126951691105,0.12900263059333325,0.08733
156,5,Normal,0.025396214284810245,0.01554,0.00181,0.000505,-6.637667102939124e-05,-7.312729294946882,0.12805343259749033,0.08053
157,5,Normal,0.07299788421591409,0.04886,0.00318,0.000785,-0.0007826500535333229,-6.668846682287086,0.1254266865543374,0.08047
158,5,Rubbing,0.14015516544173462,0.09497,0.00157,0.088365,-0.0037233469677304164,-1.4915040804937623,0.12805343259749033,0.08053
159,5,Normal,0.1087074997412782,0.06763,0.00075,0.00029,-0.00018040040604638347,-7.5614722233539835,0.1087074997412782,0.06763
160,5,Normal,0.04217067583048676,0.02445,0.00375,0.000415,-0.0006637233061665495,-7.346005026463224,0.1087074997412782,0.06763
161,5,Normal,0.17380126179058655,0.11158,0.00379,0.00071,-0.0008274608877192383,-6.9916598775267484,0.1087074997412782,0.06763
162,5,Normal,0.16078723923247143,0.10523,0.00429,0.000745,-0.0003915430305062359,-7.075622665940142,0.1087074997412782,0.06763
163,5,Unbalance,0.32262156437535294,0.18528,0.00119,0.00061,-0.0011157561726670812,-6.948168699699597,0.1087074997412782,0.06763
164,5,Normal,0.23640758215421095,0.1486,0.00276,0.00105,-0.0011875369967181762,-6.426297036852406,0.1087074997412782,0.06763
165,5,Faulty sensor,0.019554452178468205,0.00331,0.00051,0.07119,-0.0030013687794424038,-1.9574408327089483,0.1087074997412782,0.06763
166,5,Normal,0.06478402503704135,0.04092,0.00061,0.00074,-0.00025907725238746154,-6.78065094435985,0.08268799489647817,0.05162
167,5,Normal,0.24076248441150463,0.13925,0.00043,0.00101,-0.0017284408500247697,-6.434530566066145,0.1087074997412782,0.06763
168,5,Rubbing,0.09138298528719667,0.04915,0.0014,0.031200000000000002,-0.0021581770347874267,-2.9665460110540094,0.09138298528719667,0.05162
169,5,Normal,0.051609605695064176,0.03302,0.00159,0.00057,-9.363460929826552e-05,-7.263971783079198,0.09138298528719667,0.04915
170,5,Faulty sensor,0.3843801468598502,0.00677,0.0004,0.029585,-0.0030572763651950307,-2.792579130047412,0.1087074997412782,0.04915
171,5,Rubbing,0.11183227217579012,0.07484,0.00087,0.13802,-0.0035946622671924745,-1.0967284555117958,0.11183227217579012,0.06763
172,5,Unbalance,0.2830027877954561,0.18176,0.00141,0.00079,-0.0010583941957365722,-7.126186404446629,0.14015516544173462,0.07484
173,5,Faulty sensor,0.22392414675510097,0.03673,0.00575,0.729925,-0.003301534044563956,0.6097700787164799,0.16078723923247143,0.06763
174,5,Rubbing,0.14321657899838272,0.08137,0.00189,0.09144,-0.0037090796213637926,-1.4609556666276853,0.16078723923247143,0.07484
175,5,Normal,0.130931800568082,0.08452,0.00473,0.000545,-0.0003887152296452645,-7.274348785841441,0.16078723923247143,0.08137
176,5,Normal,0.1829639653046468,0.12232,0.0008,0.00091,2.5810222273314793e-05,-6.805721193567947,0.16078723923247143,0.08137
177,5,Normal,0.23346983680981148,0.14595,0.0008,0.00091,-0.0016150903366397595,-6.541153146634582,0.1829639653046468,0.08137
178,5,Normal,0.17060114272770857,0.1023,0.00206,0.00041,-0.0008718389111361667,-7.26063338005882,0.17060114272770857,0.08137
179,5,Normal,0.19989925262491604,0.11568,0.00159,0.00072,-0.0006678365623676896,-6.769284201889244,0.17060114272770857,0.08137
180,5,Rubbing,0.1896527081272503,0.12874,0.00569,0.100915,-0.0037252373741622383,-1.3578359107433946,0.1829639653046468,0.08452
181,5,Normal,0.2511503571568235,0.14761,0.00336,0.000985,-0.0016782792828789557,-6.520137832332014,0.1896527081272503,0.1023
182,5,Normal,0.06801580919168719,0.04119,0.00326,0.00035,-0.00043931229832740865,-7.44722253166148,0.1829639653046468,0.08452
183,5,Normal,0.14015301459476354,0.08862,0.00498,0.000455,-0.0009282158251736145,-7.327371422560724,0.1829639653046468,0.08862
184,5,Normal,0.17678397438682047,0.10115,0.00348,0.000795,-0.0014972650955239666,-6.636753947850312,0.1829639653046468,0.10115
185,5,Normal,0.06749575023658898,0.03895,0.00117,0.00055,0.0003012488532709785,-7.715592371106785,0.17678397438682047,0.10115
186,5,Normal,0.18536155480573635,0.12306,0.00528,0.00057,-0.000416939958854645,-7.536614121844212,0.1829639653046468,0.1023
187,5,Normal,0.17248400041743003,0.10376,0.00392,0.00087,-0.002609785534279854,-6.136699006409208,0.17678397438682047,0.1023
188,5,Unbalance,0.29719453477478347,0.20257,0.00344,0.004315,-0.0033088979544718383,-4.544661201241535,0.17678397438682047,0.10376
189,5,Normal,0.09313033716249501,0.05408,0.00662,0.00042500000000000003,-0.00026082220648230317,-7.7193673292915825,0.17678397438682047,0.10376
190,5,Normal,0.176126577210823,0.10309,0.00398,0.0011,-0.0018163810915600206,-5.951891394092811,0.17678397438682047,0.10376
191,5,Normal,0.09603574594909958,0.06274,0.00356,0.000835,-0.0010546814043785508,-7.141514517356943,0.176126577210823,0.10309
192,5,Normal,0.06575906249331724,0.0388,0.00265,0.00055,-0.00021919398426623323,-7.294827375805664,0.17248400041743003,0.1023
193,5,Normal,0.17694627348435454,0.10403,0.00523,0.0006399999999999999,-0.0005869534391210214,-7.434449619781724,0.176126577210823,0.10309
194,5,Rubbing,0.08453856634696381,0.04789,0.00441,0.064165,-0.003705031587898615,-1.8153376387576294,0.17248400041743003,0.10115
195,5,Unbalance,0.26083477663072463,0.16369,0.00702,0.0009350000000000001,-0.0005205677813325146,-6.720667180229186,0.17248400041743003,0.10115
196,5,Normal,0.030448802932135116,0.01814,0.00064,0.0002,-0.000422933839928038,-7.784454175925772,0.14015301459476354,0.08862
197,5,Normal,0.15799763447596296,0.09869,0.00062,0.00065,-0.0011839261001537604,-6.875424796495282,0.15799763447596296,0.09869
198,5,Normal,0.05908083445585379,0.03648,0.00239,0.0006000000000000001,-2.8752510716466773e-05,-6.9895079660962525,0.15799763447596296,0.09869
199,5,Normal,0.08330927199297807,0.05309,0.00261,0.00069,-0.00029320376083198483,-6.942282971059531,0.09603574594909958,0.06274
200,5,Rubbing,0.04849113114787074,0.02803,0.00703,0.011745,-0.0028709952617897026,-3.7590173627170946,0.09603574594909958,0.06274
201,5,Normal,0.11199101749694035,0.06768,0.00328,0.0002,0.0004027426166975373,-8.134741003705106,0.09603574594909958,0.06274
202,5,Normal,0.2076807010773991,0.14154,0.00521,0.00051,-0.0007972454349885049,-7.146420115826686,0.09603574594909958,0.06274
203,5,Faulty sensor,0.01651684897309411,0.00466,0.00114,0.01819,-0.0026090593226320556,-3.3083302791642515,0.09313033716249501,0.05408
204,5,Normal,0.17440263386772575,0.11673,0.00458,0.00069,-0.0007249365508668393,-7.362718084521722,0.09603574594909958,0.06274
205,5,Normal,0.249172912653041,0.15578,0.00315,0.00046,-0.0005995741526346106,-7.256982780168504,0.09603574594909958,0.06274
206,5,Normal,0.142702415887048,0.09662,0.00269,0.000875,-0.0011605681042199363,-6.624560693064753,0.11199101749694035,0.06768
207,5,Rubbing,0.17679188075248253,0.06621,0.00725,0.07691,-0.0024310884565638406,-2.047475041061944,0.142702415887048,0.06768
208,5,Normal,0.09606965858167706,0.05988,0.00131,0.000465,-0.0005146879481537931,-7.39361425915896,0.11199101749694035,0.06621
209,5,Normal,0.17573009161779893,0.11278,0.00543,0.00059,-0.0008516456224734762,-7.188444848324266,0.142702415887048,0.06768
210,5,Normal,0.026495341099899056,0.01549,0.00308,0.0005200000000000001,-0.000650991734791936,-7.077837875398435,0.11199101749694035,0.06621
211,5,Normal,0.24734909055826346,0.14401,0.00144,0.00069,-0.001112928066728128,-6.823040252507584,0.142702415887048,0.06768
212,5,Normal,0.07181267576131668,0.04107,0.00474,0.00027,0.00016797284361978962,-7.927928144641261,0.11199101749694035,0.06621
213,5,Normal,0.14351680633291697,0.08355,0.00096,0.00047,-0.0005690429403581081,-7.403383451583597,0.142702415887048,0.06768
214,5,Faulty sensor,0.3629843429130243,0.05495,0.00863,1.4983499999999998,-0.0031541425054831913,1.2222063179860907,0.14351680633291697,0.06768
215,5,Unbalance,0.2785976367451813,0.1898,0.00093,0.004725,-0.00311815663928198,-4.551383639721315,0.17440263386772575,0.08355
216,5,Normal,0.2232016480673922,0.14415,0.00525,0.0006000000000000001,-0.0011043334599335592,-6.910393491075744,0.17573009161779893,0.09662
217,5,Normal,0.18327417166638618,0.10675,0.00447,0.000755,-0.0007758382859144232,-6.9416578487240495,0.17573009161779893,0.09662
218,5,Faulty sensor,0.1149008955578676,0.03195,0.00372,0.48622,-0.0033130540696908557,0.0561862970896716,0.17573009161779893,0.09662
219,5,Normal,0.119098337100062,0.07897,0.00267,0.000495,-0.0007497358974689356,-7.144139113192694,0.17573009161779893,0.08355
220,5,Normal,0.08986167759395547,0.05591,0.00112,0.00049,0.00038427795748231206,-7.685887095950634,0.14351680633291697,0.07897
221,5,Normal,0.03137180421971296,0.01789,0.00398,0.000415,-0.0003403575398993334,-7.452282356831548,0.14351680633291697,0.06621
222,5,Normal,0.21992777268912628,0.12817,0.00415,0.00034,-0.00045372373912336235,-7.748846368951004,0.14351680633291697,0.07897
223,5,Normal,0.1442868774351985,0.09763,0.00466,0.000795,-0.00027063020793958325,-7.065058318925091,0.1442868774351985,0.08355
224,5,Faulty sensor,0.02847920293828463,0.00429,0.00111,0.12488,-0.0034019166393526915,-1.2181545152341084,0.14351680633291697,0.07897
225,5,Normal,0.047190737438611824,0.03016,0.00205,0.00038,-0.0004957402658280794,-7.5053042091481865,0.14351680633291697,0.07897
226,5,Normal,0.13020281141357892,0.08864,0.00464,0.00447,-0.0031544382526444304,-4.583704140697473,0.13020281141357892,0.07897
227,5,Normal,0.11369809541060923,0.07245,0.00169,0.00186,-0.0011509411593660574,-5.880403288313529,0.13020281141357892,0.07897
228,5,Normal,0.11941450205063034,0.07919,0.00167,0.0005200000000000001,-0.00036454955869976645,-7.443617887805708,0.11941450205063034,0.07897
229,5,Rubbing,0.07496884219460775,0.04963,0.00127,0.007509999999999999,-0.0028391780782530116,-4.027117660709992,0.119098337100062,0.07897
230,5,Normal,0.042538852828913946,0.02474,0.00749,0.0032199999999999998,-0.002549903255980432,-5.1120243829470375,0.1149008955578676,0.07245
231,5,Normal,0.2542473189632488,0.14803,0.00314,0.00101,-0.0017146229290614851,-6.4579945993809815,0.1149008955578676,0.07245
232,5,Normal,0.08102044865341095,0.04643,0.00581,0.000405,-0.0004847906907194328,-7.541567149630002,0.11369809541060923,0.05591
233,5,Unbalance,0.2935415985852772,0.18861,0.0056,0.00053,-0.0009219662436607985,-7.197274837137229,0.11369809541060923,0.07245
234,5,Normal,0.14109728558693113,0.08214,0.00177,0.00082,-0.0015171889483485753,-6.641403148547963,0.11369809541060923,0.07245
235,5,Normal,0.17576736585612243,0.10997,0.00361,0.00038,-0.00033998799449955257,-7.58649535872801,0.11941450205063034,0.07919
236,5,Normal,0.0795178671746168,0.05019,0.00158,0.00031,3.186133040137118e-05,-7.888537753443496,0.11941450205063034,0.07919
237,5,Normal,0.12252412782795069,0.07668,0.00153,0.000925,-0.000638436088298395,-7.047041171923944,0.11941450205063034,0.07668
238,5,Normal,0.1633190142022661,0.10223,0.00295,0.00064,-0.0007147361798550353,-7.036393396779162,0.11941450205063034,0.07668
239,5,Normal,0.08910937212212866,0.05568,0.00584,0.0005,-0.00012435622160310113,-7.550247856037809,0.11941450205063034,0.07668
240,5,Rubbing,0.08296391986882008,0.05433,0.00331,0.00417,-0.002304180186329849,-4.94902110751516,0.11941450205063034,0.07668
241,5,Normal,0.09321513181882006,0.05875,0.00275,0.00085,-0.0012078217059321612,-7.022047247592543,0.11369809541060923,0.07245
242,5,Normal,0.127816020513862,0.08485,0.00408,0.00042500000000000003,0.00025533261657207593,-7.789704215831934,0.11941450205063034,0.07668
243,5,Normal,0.07985778797337176,0.05069,0.0007,0.00111,-0.0007460629168179924,-6.527961873235454,0.09321513181882006,0.05875
244,5,Normal,0.20100189775223518,0.12536,0.00298,0.00111,-0.0005883248788585304,-6.816529949677855,0.12252412782795069,0.07668
245,5,Normal,0.12539353492106362,0.08382,0.00362,0.00053,1.1547515265718628e-05,-7.730392380391276,0.12539353492106362,0.08214
246,5,Normal,0.019881126728633867,0.01124,0.00389,0.00048,-0.0005480586879580763,-7.218091631375407,0.12252412782795069,0.07668
247,5,Rubbing,0.17176777171518526,0.09775,0.00374,0.085855,-0.0036877302535377426,-1.5312380617324193,0.12539353492106362,0.08214
248,5,Normal,0.0715540026832881,0.04675,0.00268,0.00049,0.0003816520388058083,-7.666612270674607,0.12252412782795069,0.07668
249,5,Normal,0.04242185639502354,0.02484,0.00369,0.00038500000000000003,-0.000523704731297045,-7.509986651092381,0.09321513181882006,0.05875
250,5,Normal,0.12288823092550402,0.08373,0.00735,0.00043,-0.00058616667660177,-7.450318438846892,0.09321513181882006,0.05875
251,5,Rubbing,0.06874254505035436,0.04614,0.00519,0.060965,-0.003704150574600459,-1.865279006141607,0.09321513181882006,0.05875
252,5,Normal,0.22813437246500143,0.13105,0.00436,0.00038,-0.0004989916710953224,-7.71998908619618,0.09321513181882006,0.05875
253,5,Normal,0.02209425038330108,0.01334,0.00412,0.00027,-0.0007871089141811487,-7.464942232656364,0.08910937212212866,0.05568
254,5,Normal,0.15159032488915644,0.09925,0.00343,0.00044,5.9478692804987074e-05,-7.859027148897221,0.09321513181882006,0.05875
255,5,Normal,0.137744266305353,0.07882,0.00303,0.00057,-0.0007158178465864738,-7.250305469839361,0.12288823092550402,0.07882
256,5,Normal,0.06621855102612863,0.04423,0.0025,0.00061,-0.0005124160277793775,-6.953915369489572,0.12288823092550402,0.07882
257,5,Faulty sensor,0.020365473232900826,0.00487,0.00063,0.075255,-0.003140554226550588,-1.8529368367953696,0.07985778797337176,0.05069
258,5,Unbalance,0.27475466547449195,0.17645,0.00163,0.00064,-0.0010822046185249962,-6.920979615427312,0.12288823092550402,0.07882
259,5,Normal,0.18165219569275787,0.10746,0.00334,0.00053,-0.000717427615181879,-6.8628488400058005,0.12288823092550402,0.07882
260,5,Rubbing,0.13566038736491948,0.09215,0.00449,0.015605,-0.0033290717657049433,-3.3393785108372676,0.12288823092550402,0.07882
261,5,Normal,0.07735086877340164,0.04936,0.00117,0.0009,-0.0003050989951519181,-6.769997561342701,0.12288823092550402,0.07882
262,5,Normal,0.03942266226423578,0.02291,0.00395,0.00034,-0.0013383266616619868,-7.627930951076184,0.07735086877340164,0.04936
263,5,Unbalance,0.277629087453026,0.1843,0.00581,0.0005,-0.0006448215661837907,-7.246651746655911,0.12288823092550402,0.07882
264,5,Normal,0.18277290855047415,0.10456,0.00553,0.00064,-0.0004774113115946303,-7.48025932436505,0.13566038736491948,0.08373
265,5,Unbalance,0.30380266522859867,0.17698,0.0013,0.000585,-0.0009990807027976448,-7.333470464594383,0.137744266305353,0.09215
266,5,Normal,0.06572776582236764,0.03821,0.00455,0.00034,-0.00043397287425523675,-7.6264322203016635,0.137744266305353,0.09215
267,5,Normal,0.18700868776610358,0.12644,0.00312,0.0008799999999999999,-0.0009093669711883187,-6.589995907100939,0.137744266305353,0.09215
268,5,Normal,0.06628430658911656,0.04506,0.00462,0.00029,-3.4627991918675045e-05,-7.817381756834248,0.137744266305353,0.09215
269,5,Normal,0.0324376787085636,0.01885,0.00359,0.0007,-0.0006274546587184711,-6.730117677020919,0.13566038736491948,0.07882
270,5,Normal,0.09382856068383442,0.05876,0.00259,0.00073,-9.263219516619019e-05,-7.118387163817692,0.09382856068383442,0.05876
271,5,Normal,0.08246495619352501,0.05545,0.00157,0.00126,-0.0015377771347063654,-6.040431803373471,0.09382856068383442,0.05876
272,5,Normal,0.16312339072003132,0.09499,0.00335,0.00055,-0.0006437800459009577,-7.3215299140419035,0.13566038736491948,0.09215
273,5,Normal,0.03560395624084492,0.02402,0.00367,0.000405,-0.0006292627343793877,-7.352608234085592,0.09382856068383442,0.05876
274,5,Normal,0.1315238138133167,0.08447,0.00219,0.000585,-0.0012187063485381256,-6.959900045259371,0.09382856068383442,0.05876
275,5,Normal,0.1537405268626331,0.10069,0.00556,0.000545,-0.0005038261414465058,-7.445362064392923,0.09382856068383442,0.05876
276,5,Rubbing,0.16677111860271251,0.11311,0.00288,0.087615,-0.0037072081271114043,-1.5028341193890329,0.1315238138133167,0.08447
277,5,Normal,0.22262904954205776,0.12788,0.00597,0.00059,-0.000553331090565382,-7.466522439598544,0.1537405268626331,0.09499
278,5,Normal,0.061142535112636606,0.03932,0.00331,0.00039,-2.9177077876243986e-05,-7.459815828504203,0.1315238138133167,0.08447
279,5,Normal,0.0690099297202946,0.04062,0.00141,0.00051,1.9928143607473464e-05,-7.118001248153782,0.09382856068383442,0.05876
280,5,Faulty sensor,0.003974141416708771,0.00093,0.00012,0.01633,-0.003145194010052205,-3.3133595277126746,0.08246495619352501,0.05545
281,5,Rubbing,0.11424050682660683,0.07657,0.00181,0.007984999999999999,-0.002364730643153395,-4.193448425507544,0.09382856068383442,0.05876
282,5,Normal,0.04828724469256866,0.0274,0.00867,0.00059,-0.0001932270412681444,-7.613229989572377,0.08246495619352501,0.05545
283,5,Rubbing,0.06542783276251782,0.03665,0.00629,0.070435,-0.0036475734734094135,-1.7741617097823394,0.08246495619352501,0.05545
284,5,Unbalance,0.36727964917757144,0.21489,0.00161,0.001885,-0.001090330312026321,-6.120248927366217,0.09382856068383442,0.05876
285,5,Normal,0.1630759954745026,0.09826,0.00216,0.00036,0.0002707813044346711,-7.617977728578983,0.11424050682660683,0.07657
286,5,Normal,0.056503613158806046,0.03336,0.00316,0.000355,0.00011130499192020345,-7.571405614182872,0.11424050682660683,0.07657
287,5,Unbalance,0.3731727691029988,0.22055,0.00217,0.0007949999999999999,-0.0005121835450626805,-6.800385918371386,0.11424050682660683,0.07657
288,5,Normal,0.041410542136031014,0.02384,0.00456,0.000395,-0.0006265748625308073,-7.379334082688052,0.11424050682660683,0.07657
289,5,Normal,0.12365839639911233,0.08327,0.00377,0.00037,-0.0011090216084578763,-7.30671279102544,0.11424050682660683,0.07657
290,5,Unbalance,0.3336835799076724,0.21433,0.004,0.000785,-0.001338570813063796,-6.882492275563376,0.11424050682660683,0.07657
291,5,Normal,0.14524935593660993,0.09516,0.00422,0.00055,-0.0005088067149313887,-7.331989694336191,0.11424050682660683,0.07657
292,5,Rubbing,0.17679188075248253,0.06621,0.00725,0.07691,-0.0024310884565638406,-2.047475041061944,0.11424050682660683,0.06621
293,5,Normal,0.05434037081213193,0.033,0.00107,0.0008849999999999999,-0.0004221018591728295,-6.726789157594518,0.11424050682660683,0.06621
294,5,Normal,0.06970701542886483,0.04461,0.00469,0.00038,-0.0004758116151017069,-7.532193732838092,0.11424050682660683,0.06621
295,5,Normal,0.08237118367487505,0.04739,0.00197,0.000575,-0.0008295660037690332,-7.364738586340397,0.11424050682660683,0.06621
296,5,Normal,0.20005737227105627,0.11488,0.00203,0.00069,-0.0008594985328673057,-7.003768888169573,0.12365839639911233,0.06621
297,5,Normal,0.1762117822394405,0.1008,0.0038,0.000825,-0.0003222987858522327,-7.107735813068222,0.14524935593660993,0.08327
298,5,Normal,0.1455276056286229,0.09914,0.00429,0.00045,4.2612216750926375e-05,-7.8445883651873896,0.1455276056286229,0.09516
299,5,Normal,0.1290916682051944,0.08287,0.00073,0.000445,-0.00037353672402209764,-7.714432492875975,0.14524935593660993,0.08327
300,5,Faulty sensor,0.1646241759280817,0.00661,0.00093,0.034555,-0.002866879740603264,-2.5472808545521612,0.14524935593660993,0.08287
301,5,Rubbing,0.2299268775067413,0.10562,0.00831,0.132,-0.003086725151290278,-1.373622666605734,0.1455276056286229,0.08327
302,5,Rubbing,0.21541632598296723,0.12294,0.00436,0.077655,-0.0036754619197567565,-1.637927577891777,0.1455276056286229,0.08327
303,5,Normal,0.13055700593993416,0.08328,0.0035,0.00091,-0.00032325892319366625,-6.572579004310303,0.1455276056286229,0.08328
304,5,Faulty sensor,0.04948532812864839,0.01075,0.00101,0.15808,-0.0030360620755360505,-1.160672502098081,0.1455276056286229,0.08328
305,5,Normal,0.18227645925900582,0.11525,0.00232,0.000575,-0.0006366975235972797,-7.518910184482551,0.1455276056286229,0.08328
306,5,Normal,0.1642957242292081,0.10899,0.00425,0.00063,-0.0005635999233058968,-7.295000189832264,0.1642957242292081,0.08328
307,5,Unbalance,0.3229602108619574,0.22006,0.00263,0.00599,-0.0032903943429459528,-4.3028249796666955,0.1642957242292081,0.09914
308,5,Normal,0.21123961678624587,0.12306,0.00632,0.00067,-0.00037438826714946425,-7.22717472005123,0.1646241759280817,0.1008
309,5,Normal,0.0762825052027003,0.04582,0.00163,0.00023,0.000363524791265253,-8.119414286875724,0.1646241759280817,0.1008
310,5,Rubbing,0.1265221775026023,0.08148,0.00172,0.03025,-0.003062618158964212,-2.6920679625075885,0.1646241759280817,0.1008
